Column1,title,rotten_tomatoes_link,star_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count,revenue,top_critic_review_count,review_count
3666,Inside Man,/m/inside_man,47,85,351339,49,175,28,184376254,49,198
3667,Inside Out,/m/inside_out_2015,20,89,136125,57,350,7,857611174,58,353
3671,The Insider,/m/insider,69,90,59136,34,131,5,60289912,33,131
3672,Insidious,/m/insidious,16,62,130571,34,115,60,97009150,34,171
3673,Insidious: Chapter 3,/m/insidious_chapter_3_2015,10,51,32418,28,73,51,104303851,28,124
3676,Insurgent,/m/insurgent,17,58,76479,48,56,144,295238201,48,198
3677,Intermission,/m/intermission,49,75,10423,30,70,26,4856298,28,88
3678,Internal Affairs,/m/internal_affairs,40,59,7917,8,22,3,27734391,7,14
3679,The International,/m/international,8,37,165428,54,122,88,60161391,52,201
3680,The Interpreter,/m/interpreter,61,54,79238,46,110,84,162944923,45,186
3681,Intersection,/m/intersection,53,40,5885,11,3,29,21355893,10,20
3682,Interstellar,/m/interstellar_2014,30,85,174493,58,252,98,675120017,58,347
3683,Interview with the Vampire,/m/interview_with_the_vampire,41,86,447223,12,32,20,223664608,11,40
3684,Into the Blue,/m/into_the_blue,32,57,326577,36,26,99,44434439,36,121
3685,Into the Night,/m/into_the_night,92,49,3413,6,9,15,6700000,6,13
3686,Into the Wild,/m/into_the_wild,12,89,179280,54,162,34,56255142,54,193
3687,Into the Woods,/m/into_the_woods_2014,24,49,96004,48,154,62,212902372,48,214
3688,Intolerable Cruelty,/m/intolerable_cruelty,47,48,66625,46,138,46,119940815,45,173
3689,The Invasion,/m/invasion,49,40,236111,39,31,132,15071514,39,152
3690,Inventing the Abbotts,/m/inventing_the_abbotts,23,52,9887,8,8,18,5926128,8,7
3691,The Invention of Lying,/m/invention_of_lying,74,39,667149,44,105,83,31912793,45,178
3692,Invictus,/m/invictus,55,75,211875,51,185,57,122233971,51,233
3695,Ip Man,/m/ip_man,18,93,27457,9,22,4,21888598,9,26
3696,Ip Man 3,/m/ip_man_3,59,72,11575,16,39,11,156844753,16,50
3697,Ip Man: The Final Fight,/m/ip_man_the_final_fight,14,55,4585,9,11,6,37884,9,17
3698,Iraq in Fragments,/m/iraq_in_fragments,1,79,2212,31,59,6,202000,31,65
3699,The Iron Giant,/m/iron_giant,12,90,204671,42,134,6,23159305,41,135
3700,Iron Man,/m/iron_man,11,91,1082059,56,259,18,585174222,55,274
3701,Iron Man 2,/m/iron_man_2,41,71,480154,53,216,79,623933331,53,294
3702,Iron Man 3,/m/iron_man_3,80,78,484450,54,249,66,1215439994,54,311
3703,Iron Sky,/m/iron_sky,9,37,10086,6,16,25,8135031,6,40
3704,Irrational Man,/m/irrational_man,60,46,6555,44,92,106,27391084,44,195
3705,Ishtar,/m/ishtar,51,38,5006,12,20,33,14375181,10,39
3706,Isn't She Great,/m/isnt_she_great,53,39,2628,24,15,46,3003296,24,46
3707,It Follows,/m/it_follows,13,66,44750,48,240,10,14674076,49,250
3708,It Happened One Night,/m/it_happened_one_night,50,93,33586,13,56,1,4500000,13,52
3709,It Might Get Loud,/m/it_might_get_loud,5,85,18227,36,90,23,1896244,35,107
3712,It's Kind of a Funny Story,/m/its-kind-of-a-funny-story,38,65,34067,35,76,57,6491240,35,131
3713,"It's a Mad, Mad, Mad, Mad World",/m/its_a_mad_mad_mad_mad_world,69,83,22297,4,25,11,60000000,4,25
3714,It's a Wonderful Life,/m/its_a_wonderful_life,51,95,218387,15,71,5,9644124,15,65
3715,It's All Gone Pete Tong,/m/its_all_gone_pete_tong,26,88,17244,24,54,17,120620,23,67
3716,J. Edgar,/m/j_edgar,97,44,40041,51,103,138,84606030,51,236
3717,Jack and Jill,/m/jack_and_jill_2011,63,36,68618,31,3,108,149673788,31,109
3718,Jack Goes Boating,/m/jack_goes_boating,22,48,4029,28,73,35,538000,28,104
3719,Jack Reacher,/m/jack_reacher,47,67,115924,46,113,66,218340595,46,178
3720,Jack Reacher: Never Go Back,/m/jack_reacher_never_go_back,98,42,31644,42,87,146,162146076,43,231
3721,Jack Ryan: Shadow Recruit,/m/jack_ryan_shadow_recruit,61,53,64703,41,99,82,50549107,41,177
3722,Jack the Giant Slayer,/m/jack_the_giant_slayer,45,55,92495,40,108,97,197687603,40,202
3723,The Jackal,/m/jackal,50,52,64839,7,7,23,159330280,7,10
3724,The Jacket,/m/jacket,14,73,78951,37,71,91,21126225,36,153
3725,Jackie,/m/jackie_2016,9,60,28304,56,297,43,13960394,57,338
3726,Jackie Brown,/m/jackie_brown,35,85,215077,20,71,11,39673162,20,79
3727,Jacob's Ladder,/m/jacobs_ladder,65,84,52981,16,46,18,25965144,14,48
3731,Jade,/m/jade,49,27,7192,8,4,25,9851610,8,14
3732,James and the Giant Peach,/m/james_and_the_giant_peach,23,66,256979,22,67,7,28921264,21,56
3735,Jane Got a Gun,/m/jane_got_a_gun,9,37,14035,16,34,46,1397284,16,79
3736,Jason Bourne,/m/jason_bourne,43,55,56744,53,172,142,415484914,53,309
3737,Jason X,/m/jason_x,29,25,71470,24,20,84,16951798,24,96
3738,Jason's Lyric,/m/jasons_lyric,32,91,9136,9,14,9,20851521,9,10
3739,Jawbreaker,/m/jawbreaker,43,55,56591,18,7,55,3076820,18,60
3740,Jaws,/m/jaws,24,90,943886,21,78,2,470654000,20,76
3741,Jaws 2,/m/jaws_2,45,38,299584,5,18,12,187884007,5,19
3742,Jaws: The Revenge,/m/jaws_the_revenge,29,15,88384,13,0,35,51881013,11,28
3743,Jay and Silent Bob Strike Back,/m/jay_and_silent_bob_strike_back,74,75,304154,35,80,73,33788161,34,147
3744,Jayne Mansfield's Car,/m/jayne_mansfields_car,11,40,1579,15,13,24,14836,15,37
3745,Jeepers Creepers,/m/jeepers_creepers,17,48,391994,28,51,61,59217789,28,97
3746,Jeepers Creepers 2,/m/jeepers_creepers_2,27,37,357019,30,29,96,63102666,30,111
3747,Jefferson in Paris,/m/jefferson_in_paris,74,33,1266,5,5,11,2474000,5,5
3748,Jem and the Holograms,/m/jem_and_the_holograms_2015,38,40,6058,22,17,62,2333684,22,79
3749,Jennifer's Body,/m/jennifers_body,45,34,358945,44,87,111,31556061,44,198
3750,The Jerk,/m/jerk,35,85,56783,7,29,7,73961419,7,22
3751,Jersey Boys,/m/jersey_boys,80,62,25452,54,111,104,67347013,54,215
3752,Jersey Girl,/m/jersey_girl,36,48,139006,42,73,102,36098382,41,171
3753,The Jewel of the Nile,/m/jewel_of_the_nile,31,37,53158,3,12,12,96773200,3,13
3754,Jimi: All Is by My Side,/m/jimi_all_is_by_my_side,54,37,7687,33,56,27,340911,33,83
3755,Jimmy P.,/m/jimmy_p,42,39,484,14,17,16,30283,14,33
3756,Jingle All the Way,/m/jingle_all_the_way,66,38,228470,8,7,39,129832389,8,24
3757,Jinn,/m/jinn_2014,27,31,3539,6,2,9,149337,6,11
3761,Jiro Dreams of Sushi,/m/jiro_dreams_of_sushi,5,92,29970,31,91,1,2550508,31,91
3762,Desert Flower,/m/joannas-flower-power-flower-design2007,8,72,3933,8,9,9,14631377,8,18
3763,Jobs,/m/jobs,46,40,40986,37,37,96,35931410,37,131
3764,Jodhaa Akbar,/m/jodhaa_akbar,37,78,17542,7,12,4,13000000,7,16
3765,Joe,/m/joe,30,63,1162,0,8,2,19319254,0,7
3773,Joe Dirt,/m/joe_dirt,64,63,323565,25,8,68,30987695,25,74
3774,Joe Kidd,/m/joe_kidd,22,54,8350,1,6,1,6330000,1,4
3775,Joe Versus the Volcano,/m/joe_versus_the_volcano,22,54,49902,4,18,11,39404261,4,14
3776,Joe's Apartment,/m/joes_apartment,12,42,36502,9,5,22,4619014,9,18
3777,John Carter,/m/john_carter,60,60,114504,47,120,112,284139100,47,230
3778,John Q,/m/john_q,61,78,169454,37,30,101,102244770,36,118
3779,John Tucker Must Die,/m/john_tucker_must_die,66,69,550885,32,26,68,41009669,32,88
3780,John Wick,/m/john_wick,28,81,82687,42,183,28,88761661,41,207
3781,John Wick: Chapter 2,/m/john_wick_chapter_2,13,85,55933,44,235,29,171539887,44,262
3782,Johnny English,/m/johnny_english,34,50,401888,36,40,81,160583018,36,109
3783,Johnny English Reborn,/m/johnny_english_reborn,18,44,38615,24,35,56,160078586,24,87
3784,Johnny Handsome,/m/johnny_handsome,25,46,3672,1,8,5,7237794,1,5
3785,Johnny Mnemonic,/m/johnny_mnemonic,36,31,51856,6,4,27,19075720,6,11
3786,Johnson Family Vacation,/m/johnson_family_vacation,33,44,38253,33,5,85,31179516,33,87
3787,Jonah Hex,/m/jonah_hex,56,20,170670,35,18,132,10539000,35,146
3788,The Joneses,/m/joneses,26,47,20802,34,78,48,7022728,34,121
3789,Josh and S.A.M.,/m/josh_and_sam,35,48,1411,2,2,6,1528163,2,2
3794,The Journey of Natty Gann,/m/journey_of_natty_gann,57,78,6809,5,17,0,2135577,5,13
3795,Journey to the Center of the Earth,/m/journey_to_the_center_of_the_earth,23,69,9286,2,25,4,10000000,2,22
3803,Journey 2: The Mysterious Island,/m/journey_to_the_center_of_the_earth_2_3d,12,59,212486,34,58,73,355692760,34,129
3804,Joy,/m/joy_2014,84,57,46424,48,157,103,101134059,49,259
3805,The Joy Luck Club,/m/joy_luck_club,57,89,27685,7,31,5,32861136,6,22
3806,Joy Ride,/m/joy_ride,29,65,63786,32,84,30,36642838,31,100
3807,Jude,/m/jude,11,73,6861,13,30,7,405000,13,30
3808,Judge Dredd,/m/judge_dredd,42,30,132498,11,9,43,113493481,11,37
3809,Judgment Night,/m/judgment_night,32,55,9662,5,7,13,12136938,4,13
3810,Juice,/m/juice,44,90,48640,7,18,5,20146880,7,16
3811,Julie & Julia,/m/julie_and_julia,63,70,363421,58,171,52,129540499,56,215
3812,Jumper,/m/jumper,56,44,321296,42,25,141,222231186,42,156
3813,Jumping the Broom,/m/jumping_the_broom,21,58,19545,30,47,36,37710610,30,80
3814,The Jungle Book 2,/m/jungle_book_2,9,30,21712,28,17,74,135680000,27,83
3815,Juno,/m/juno,43,88,549320,44,201,13,231411584,44,209
3816,Jupiter Ascending,/m/jupiter_ascending_2014,54,38,95157,49,69,189,183987723,49,257
3817,Jurassic Park,/m/jurassic_park,23,91,1070290,31,113,11,920100000,30,119
3818,Jurassic Park III,/m/jurassic_park_iii,20,36,526557,40,88,93,368780809,40,176
3819,Jurassic World,/m/jurassic_world,46,78,225307,52,242,95,1513528810,52,334
3820,Jury Duty,/m/jury_duty,43,26,14963,3,0,12,17014653,3,5
3821,Just Friends,/m/just_friends,24,71,420512,30,43,60,50817508,30,94
3822,Just Go with It,/m/just_go_with_it_2010,59,59,88473,36,26,111,214918407,36,135
3823,Just Like Heaven,/m/just_like_heaven,58,75,541425,33,83,68,102854431,33,140
3824,Just Married,/m/just_married,30,47,459115,30,21,83,101564935,29,93
3825,Just My Luck,/m/just_my_luck,72,48,353718,36,15,96,38159905,36,106
3826,Just Wright,/m/just_wright,56,61,108506,30,49,59,21520719,30,106
3827,Seeking Justice,/m/justice_2011,49,39,7822,22,21,57,12355798,22,78
3828,Justice League: War,/m/justice_league_war,7,79,4169,1,3,3,5155325,1,6
3829,Justin Bieber: Never Say Never,/m/justin_bieber_never_say_never,29,65,62188,35,69,37,98441954,35,106
3830,K-19: The Widowmaker,/m/k19_the_widowmaker,42,52,45772,39,103,67,35168966,38,149
3831,K2,/m/k2,39,48,5268,3,4,10,3106559,3,5
3832,K-9,/m/k9,32,44,53102,1,2,7,78247647,1,6
3833,Kabhi Alvida Naa Kehna,/m/kabhi_alvida_naa_kehna,23,68,15675,5,7,5,17000000,5,12
3834,Kabluey,/m/kabluey,35,65,2890,13,31,6,83398,13,36
3835,Kaboom,/m/kaboom_2010,12,41,9558,31,59,38,539957,31,96
3836,Kalifornia,/m/kalifornia,31,64,46853,4,18,13,2395231,4,17
3837,The Karate Kid,/m/karate_kid,40,82,316241,6,38,5,90815558,6,31
3845,Katy Perry: Part of Me,/m/katy_perry_part_of_me,1,72,47119,32,68,22,32726956,31,87
3846,Keanu,/m/keanu_2016,24,55,24192,37,135,39,20566327,37,171
3847,The Keep,/m/keep,24,43,3544,1,6,9,3661757,1,10
3848,Keeping the Faith,/m/keeping_the_faith,57,59,53528,28,80,36,37036004,27,105
3849,Kelly's Heroes,/m/kellys_heroes,40,88,31185,3,16,5,5200000,3,17
3850,Kevin Hart: Let Me Explain,/m/kevin_hart_let_me_explain,1,72,31592,19,27,17,32230907,19,43
3851,Keyhole,/m/keyhole_2012,11,39,460,19,28,13,21291,19,39
3852,Khatta Meetha,/m/khatta_meetha_2010,4,32,1785,2,1,5,10000000,2,6
3853,Khumba,/m/khumba,34,43,724,8,8,10,27187375,8,18
3854,Kick-Ass 2,/m/kick_ass_2_2013,59,57,112730,41,65,140,60700000,41,204
3855,Kicking & Screaming,/m/kicking_and_screaming,35,43,70215,37,57,84,56070433,36,136
3856,The Kid Stays in the Picture,/m/kid_stays_in_the_picture,15,80,4706,33,102,10,1434436,32,101
3857,Kidnap,/m/kidnap_2017,13,50,13804,23,33,54,24527158,23,87
3858,Kidnapping Mr. Heineken,/m/kidnapping_mr_heineken,24,23,899,21,12,50,2633527,21,62
3859,Kill List,/m/kill_list_2011,23,58,9709,27,73,21,171760,27,94
3860,Kill the Irishman,/m/kill_the_irishman,47,67,9456,18,30,19,1188194,18,49
3861,Kill the Messenger,/m/kill_the_messenger_2015,43,69,16579,40,99,29,2450846,40,127
3862,Killer Elite,/m/killer_elite_2011,19,42,32396,33,33,92,57777106,33,123
3863,Killer Joe,/m/killer_joe,13,61,80135,45,131,35,3665069,45,165
3864,Killers,/m/killers_2010,39,41,139429,25,11,96,98159963,25,105
3868,The Killing Fields,/m/killing_fields,30,92,23093,8,39,3,34700291,8,29
3869,Killing Season,/m/killing_season,7,29,6812,9,2,18,39881,9,20
3870,Killing Them Softly,/m/killing_them_softly,23,44,121346,53,165,60,37930465,53,219
3871,Killing Zoe,/m/killing_zoe,23,64,12896,4,10,18,418961,4,7
3872,Killshot,/m/killshot,9,28,21764,1,3,4,2960993,1,7
3873,Kindergarten Cop,/m/kindergarten_cop,63,51,328635,8,18,18,201957688,7,21
3883,King of California,/m/king_of_california,27,64,16536,29,42,25,1027699,29,63
3884,King of New York,/m/king_of_new_york,35,77,21142,7,17,7,2554476,7,16
3885,Kingdom of Heaven,/m/kingdom_of_heaven,39,72,365371,43,73,116,211643158,42,172
3886,Kingsglaive: Final Fantasy XV,/m/kingsglaive_final_fantasy_xv_2016,19,68,3037,7,2,15,269980,7,17
3887,Kingsman: The Secret Service,/m/kingsman_the_secret_service,17,84,125173,50,186,65,414351546,50,248
3888,Kinky Boots,/m/kinky_boots,22,74,72786,38,60,47,8895428,38,101
3889,Kiss of the Dragon,/m/kiss_of_the_dragon,19,68,66273,30,54,52,64437847,29,95
3890,Kissing Jessica Stein,/m/kissing_jessica_stein,38,65,16545,34,100,20,10013424,33,116
3891,Soul Kitchen,/m/kitchen-party1997,17,74,5388,23,43,16,17872796,23,58
3892,The Kite Runner,/m/kite_runner,34,84,239954,47,114,61,73276047,47,167
3893,Knight of Cups,/m/knight_of_cups,66,37,6312,46,81,93,566006,47,173
3894,A Knight's Tale,/m/knights_tale,37,79,378526,40,86,62,117487473,40,133
3895,Knock Knock,/m/knock_knock_2015,9,20,8433,21,26,45,6341684,21,70
3896,Knockaround Guys,/m/knockaround_guys,44,51,39558,29,21,80,12000000,29,97
3897,Knocked Up,/m/knocked_up,47,83,2084809,53,224,26,219076518,53,249
3898,Knowing,/m/knowing,31,42,431605,35,60,122,155446362,34,178
3899,Kolya,/m/kolya,19,92,6703,8,23,1,5770254,8,7
3900,Kong: Skull Island,/m/kong_skull_island,10,69,53985,50,278,92,566652812,50,369
3901,K-PAX,/m/kpax,44,75,79401,34,58,82,50315140,34,127
3902,Kramer vs. Kramer,/m/kramer_vs_kramer,34,89,43356,12,42,5,106260000,12,34
3903,Krampus,/m/krampus,34,51,26525,14,78,38,61548707,19,126
3904,Krull,/m/krull,21,51,29877,1,6,13,16519460,1,9
3905,Kubo and the Two Strings,/m/kubo_and_the_two_strings_2016,19,86,35277,44,208,7,69929545,44,214
3906,Kung Fu Hustle,/m/kung_fu_hustle,15,89,227891,45,169,18,100914445,45,182
3907,Kung Fu Panda,/m/kung_fu_panda,24,82,585078,44,161,24,631744560,44,185
3908,Kung Fu Panda 3,/m/kung_fu_panda_3,36,78,99762,39,150,23,521170825,39,171
3909,Kung Fu Panda 2,/m/kung_fu_panda_the_kaboom_of_doom,32,74,145245,41,143,34,665692281,41,176
3910,The Double Hour,/m/la-doppia-ora,26,68,2219,21,55,12,4300000,21,67
3911,La Bamba,/m/la_bamba,32,78,52187,6,27,1,54215416,5,13
3912,La Chinoise,/m/la_chinoise,9,73,873,7,16,1,30857,6,14
3913,L.A. Confidential,/m/la_confidential,85,94,150547,33,110,1,126216940,32,106
3914,La La Land,/m/la_la_land,44,81,70495,63,398,39,445435700,63,431
3915,Labor Day,/m/labor_day_2013,13,54,20565,52,69,128,20275812,52,192
3916,Labyrinth,/m/labyrinth,79,86,373196,6,31,13,12729917,6,31
3917,Ladder 49,/m/ladder_49,15,81,343177,36,67,97,74541707,35,147
3918,Ladies in Lavender,/m/ladies_in_lavender,27,66,8058,31,58,33,20377075,31,81
3919,Lady and the Tramp,/m/lady_and_the_tramp,14,80,861095,5,38,3,93600000,5,34
3920,Lady in the Water,/m/lady_in_the_water,38,49,419547,49,53,159,42285169,49,204
3921,Lagaan: Once Upon a Time in India,/m/lagaan_once_upon_a_time_in_india,61,93,19697,22,56,3,8100000,22,59
3922,Laggies,/m/laggies,11,50,8925,35,75,41,1066981,35,114
3923,The Lair of the White Worm,/m/lair_of_the_white_worm,28,47,6237,1,17,9,1189315,1,14
3924,The Lake House,/m/lake_house,33,73,429887,47,55,99,114830111,46,148
3925,Lake Placid,/m/lake_placid,12,36,125787,24,43,50,56870414,23,74
3926,Land of the Dead,/m/land_of_the_dead,25,51,137417,34,132,46,46770602,34,163
3927,Larry Crowne,/m/larry_crowne,46,41,32469,48,73,128,36160375,48,194
3928,Lassiter,/m/lassiter,42,32,303,1,5,2,17500000,1,1
3929,Last Action Hero,/m/last_action_hero,58,47,196818,7,17,30,137298489,6,34
3930,The Last Airbender,/m/last_airbender,34,30,321915,43,10,179,318502923,43,188
3931,The Last Boy Scout,/m/last_boy_scout,71,68,60196,5,16,19,59509925,4,16
3932,The Last Castle,/m/last_castle,40,74,45840,30,59,55,27642707,29,98
3933,Last Chance Harvey,/m/last_chance_harvey,21,53,27783,38,112,46,14879423,37,151
3934,Last Days,/m/last_days,19,50,22901,40,69,51,1928985,40,112
3935,The Last Emperor,/m/last_emperor,63,88,39840,16,59,6,43984230,15,51
3936,The Last Exorcism,/m/last_exorcism,19,35,73333,33,113,45,67738090,33,156
3937,The Last Flight of Noah's Ark,/m/last_flight_of_noahs_ark,14,42,1504,2,2,3,11000000,2,4
3938,Last Holiday,/m/last_holiday,29,78,412,3,8,0,38399961,3,7
3944,The Last King of Scotland,/m/last_king_of_scotland,44,89,257983,51,160,24,48027970,51,178
3945,Last Knights,/m/last_knights,19,46,3440,14,4,26,3643591,14,30
3946,The Last Legion,/m/last_legion,32,34,94761,20,8,47,25303038,20,52
3947,Last Man Standing,/m/last_man_standing,53,51,50068,6,11,19,47267001,6,11
3948,The Last Picture Show,/m/last_picture_show,50,90,14094,13,54,0,29133000,13,44
3949,The Last Samurai,/m/last_samurai,166,83,391950,46,146,75,456758981,45,207
3950,Last Tango in Paris,/m/last_tango_in_paris,28,76,24533,8,32,6,36144000,8,30
3951,The Last Temptation of Christ,/m/last_temptation_of_christ,49,84,35845,9,44,11,8373585,8,41
3952,The Last Unicorn,/m/last_unicorn,13,86,54572,4,15,6,6455530,4,17
3953,Last Vegas,/m/last_vegas_2013,55,59,53988,35,67,79,134402450,35,145
3954,The Last Wave,/m/last_wave,28,80,3417,1,13,2,1258000,1,8
3955,Latter Days,/m/latter_days,101,79,11198,19,21,26,819939,19,42
3956,Laurence Anyways,/m/laurence_anyways,41,78,2739,21,51,10,12250,21,61
3957,Law Abiding Citizen,/m/law_abiding_citizen,48,75,517202,35,41,118,126690726,35,155
3958,Lawless,/m/lawless_2012,34,74,108084,47,143,72,53676580,46,212
3959,The Lawnmower Man,/m/lawnmower_man,34,31,47089,6,14,26,32101000,6,32
3960,Lawrence of Arabia,/m/lawrence_of_arabia,29,93,74934,22,82,2,69995385,21,77
3961,Laws of Attraction,/m/laws_of_attraction,33,47,36811,43,26,121,30016165,42,133
3962,Lay the Favorite,/m/lay_the_favorite,40,19,2486,20,9,42,1576687,20,50
3963,Layer Cake,/m/layer_cake,34,85,147878,36,112,28,11850214,35,129
3964,The Lazarus Project,/m/lazarus_project,9,45,3767,0,3,2,558000,0,5
3965,The League of Extraordinary Gentlemen,/m/league_of_extraordinary_gentlemen,42,44,422479,43,30,150,179265204,42,172
3966,A League of Their Own,/m/league_of_their_own,79,84,366863,17,51,14,107458785,16,53
3967,Leap Year,/m/leap_year_2010,40,47,131974,35,30,103,29922472,34,125
3968,Leatherheads,/m/leatherheads,64,38,156715,39,87,82,41299492,39,165
3969,Leaving Las Vegas,/m/leaving_las_vegas,43,85,56473,13,47,5,49800000,13,41
3970,Left Behind,/m/left_behind_2014,31,38,20592,20,1,67,19682924,20,67
3971,Legally Blonde,/m/legally_blonde,58,72,972165,36,99,44,141774679,35,121
3976,The Legend of Bagger Vance,/m/legend_of_bagger_vance,49,65,51119,35,56,74,39459427,34,117
3977,The Legend of Billie Jean,/m/legend_of_billie_jean,53,75,9462,1,4,6,3099497,1,8
3978,Legend of the Fist: The Return of Chen Zhen,/m/legend_of_the_fist_the_return_of_chen_zhen,10,53,5019,10,16,19,48398,10,35
3979,Legend of the Guardians: The Owls of Ga'Hoole,/m/legend_of_the_guardians,30,63,70721,24,66,64,140073390,24,126
3980,The Legend of Zorro,/m/legend_of_zorro,17,48,455117,33,35,101,142400065,33,125
3981,Legends of Oz: Dorothy's Return,/m/legends_of_oz_dorothys_return,22,68,16301,20,9,49,18662027,20,58
3982,Legion,/m/legion_2010,24,31,312684,17,20,84,67918658,16,101
3983,Lemony Snicket's A Series of Unfortunate Events,/m/lemony_snicket,17,63,485171,39,116,46,209073645,39,161
3984,Leonard Part 6,/m/leonard-part-6,16,20,2563,0,1,10,4916871,0,5
3985,Leprechaun,/m/leprechaun,14,32,43340,1,3,10,8556940,1,7
3986,Leprechaun 2,/m/leprechaun_2,22,28,16256,1,0,16,2260622,1,9
3987,Heartbeats,/m/les_amours_imaginaires,11,70,9468,25,52,20,62985,25,70
3988,Les Misérables,/m/les_miserables_2012,107,79,265055,46,171,77,14096321,46,245
3990,Less Than Zero,/m/less_than_zero,24,63,12471,3,13,12,12396383,3,14
3991,Let Me In,/m/let_me_in,33,76,66819,43,204,28,24145613,42,229
3992,Let the Right One In,/m/let_the_right_one_in,22,90,61248,44,185,4,10785801,43,186
3993,Lethal Weapon,/m/lethal_weapon,57,86,344379,15,44,10,120207127,14,38
3994,Lethal Weapon 2,/m/lethal_weapon_2,55,77,250703,6,30,6,227853986,5,22
3995,Lethal Weapon 3,/m/lethal_weapon_3,70,61,238769,10,27,19,321731527,9,31
3996,Lethal Weapon 4,/m/lethal_weapon_4,90,64,254565,13,35,32,285444603,13,60
3997,Let's Be Cops,/m/lets_be_cops,68,51,62179,19,15,66,136621271,19,80
3998,Let's Do It Again,/m/lets_do_it_again,26,87,2748,1,5,2,11800000,1,3
3999,Let's Go to Prison,/m/lets_go_to_prison,33,48,119909,14,5,36,4630045,14,39
4000,Letters from Iwo Jima,/m/letters_from_iwo_jima,60,86,341026,51,183,18,68673228,51,200
4001,Leviathan,/m/leviafan,5,80,17291,43,144,3,15704614,43,146
4010,L!fe Happens,/m/lfe_happens,38,30,1238,16,8,23,30905,16,31
4011,Liberal Arts,/m/liberal_arts,13,60,8123,31,78,33,327345,31,108
4012,License to Drive,/m/license_to_drive,16,61,21456,4,3,15,22433275,4,11
4013,Life of Pi,/m/life-of-pi,8,84,169021,52,212,33,609016565,52,242
